,proband_id,test_name,phase,trialn,sequence,rsp
13,L105,verbal_working_memory,backward,3,526,True
14,L105,verbal_working_memory,backward,4,3814,False
15,L105,verbal_working_memory,backward,5,1795,True
16,L105,verbal_working_memory,backward,6,62972,True
17,L105,verbal_working_memory,backward,7,48527,True
18,L105,verbal_working_memory,backward,8,715286,False
19,L105,verbal_working_memory,backward,9,831964,True
20,L105,verbal_working_memory,backward,10,4739128,False
21,L105,verbal_working_memory,backward,11,8129365,False
22,L105,verbal_working_memory,practice,0,6F,True
23,L105,verbal_working_memory,practice,1,G4,True
24,L105,verbal_working_memory,practice,2,3W5,True
25,L105,verbal_working_memory,practice,3,T7L,True
26,L105,verbal_working_memory,practice,4,6GA2,True
27,L105,verbal_working_memory,practice,5,9PF4,True
28,L105,verbal_working_memory,digit letter,0,L2,True
29,L105,verbal_working_memory,digit letter,1,6P,True
30,L105,verbal_working_memory,digit letter,2,B5,True
31,L105,verbal_working_memory,digit letter,3,F7L,True
32,L105,verbal_working_memory,digit letter,4,R4D,True
33,L105,verbal_working_memory,digit letter,5,H18,True
34,L105,verbal_working_memory,digit letter,6,T9A3,True
35,L105,verbal_working_memory,digit letter,7,V1J5,True
36,L105,verbal_working_memory,digit letter,8,7N4L,True
37,L105,verbal_working_memory,digit letter,9,8D6G1,True
38,L105,verbal_working_memory,digit letter,10,K2C7S,True
39,L105,verbal_working_memory,digit letter,11,5P3Y9,True
40,L105,verbal_working_memory,digit letter,12,M4E7Q2,False
41,L105,verbal_working_memory,digit letter,13,W8H5F3,False
42,L105,verbal_working_memory,digit letter,14,6G9A2S,False
0,R101,verbal_working_memory,forward,0,629,True
1,R101,verbal_working_memory,forward,1,375,True
2,R101,verbal_working_memory,forward,2,5417,True
3,R101,verbal_working_memory,forward,3,8396,True
4,R101,verbal_working_memory,forward,4,36925,True
5,R101,verbal_working_memory,forward,5,69471,True
6,R101,verbal_working_memory,forward,6,918427,False
7,R101,verbal_working_memory,forward,7,635482,True
8,R101,verbal_working_memory,forward,8,1285346,False
9,R101,verbal_working_memory,forward,9,2814975,True
10,R101,verbal_working_memory,forward,10,38295174,False
11,R101,verbal_working_memory,forward,11,59182647,False
12,R101,verbal_working_memory,backward,0,51,True
13,R101,verbal_working_memory,backward,1,38,True
14,R101,verbal_working_memory,backward,2,493,True
15,R101,verbal_working_memory,backward,3,526,False
16,R101,verbal_working_memory,backward,4,3814,True
17,R101,verbal_working_memory,backward,5,1795,True
18,R101,verbal_working_memory,backward,6,62972,False
19,R101,verbal_working_memory,backward,7,48527,False
20,R101,verbal_working_memory,practice,0,6F,True
21,R101,verbal_working_memory,practice,1,G4,True
22,R101,verbal_working_memory,practice,2,3W5,True
23,R101,verbal_working_memory,practice,3,T7L,True
24,R101,verbal_working_memory,practice,4,6GA2,True
25,R101,verbal_working_memory,practice,5,9PF4,True
26,R101,verbal_working_memory,digit letter,0,L2,True
27,R101,verbal_working_memory,digit letter,1,6P,True
28,R101,verbal_working_memory,digit letter,2,B5,True
29,R101,verbal_working_memory,digit letter,3,F7L,True
30,R101,verbal_working_memory,digit letter,4,R4D,True
31,R101,verbal_working_memory,digit letter,5,H18,True
32,R101,verbal_working_memory,digit letter,6,T9A3,True
33,R101,verbal_working_memory,digit letter,7,V1J5,True
34,R101,verbal_working_memory,digit letter,8,7N4L,True
35,R101,verbal_working_memory,digit letter,9,8D6G1,True
36,R101,verbal_working_memory,digit letter,10,K2C7S,True
37,R101,verbal_working_memory,digit letter,11,5P3Y9,True
38,R101,verbal_working_memory,digit letter,12,M4E7Q2,False
39,R101,verbal_working_memory,digit letter,13,W8H5F3,False
40,R101,verbal_working_memory,digit letter,14,6G9A2S,False
0,S103,verbal_working_memory,forward,0,629,True
1,S103,verbal_working_memory,forward,1,375,True
2,S103,verbal_working_memory,forward,2,5417,True
3,S103,verbal_working_memory,forward,3,8396,True
4,S103,verbal_working_memory,forward,4,36925,True
5,S103,verbal_working_memory,forward,5,69471,True
6,S103,verbal_working_memory,forward,6,918427,True
7,S103,verbal_working_memory,forward,7,635482,True
8,S103,verbal_working_memory,forward,8,1285346,True
9,S103,verbal_working_memory,forward,9,2814975,True
10,S103,verbal_working_memory,forward,10,38295174,True
11,S103,verbal_working_memory,forward,11,59182647,True
12,S103,verbal_working_memory,backward,0,51,True
13,S103,verbal_working_memory,backward,1,38,True
14,S103,verbal_working_memory,backward,2,493,True
15,S103,verbal_working_memory,backward,3,526,True
16,S103,verbal_working_memory,backward,4,3814,False
17,S103,verbal_working_memory,backward,5,1795,False
18,S103,verbal_working_memory,practice,0,6F,True
19,S103,verbal_working_memory,practice,1,G4,True
20,S103,verbal_working_memory,practice,2,3W5,True
21,S103,verbal_working_memory,practice,3,T7L,True
22,S103,verbal_working_memory,practice,4,6GA2,True
23,S103,verbal_working_memory,practice,5,9PF4,True
24,S103,verbal_working_memory,digit letter,0,L2,True
25,S103,verbal_working_memory,digit letter,1,6P,True
26,S103,verbal_working_memory,digit letter,2,B5,True
27,S103,verbal_working_memory,digit letter,3,F7L,True
28,S103,verbal_working_memory,digit letter,4,R4D,True
29,S103,verbal_working_memory,digit letter,5,H18,True
30,S103,verbal_working_memory,digit letter,6,T9A3,True
31,S103,verbal_working_memory,digit letter,7,V1J5,True
32,S103,verbal_working_memory,digit letter,8,7N4L,True
33,S103,verbal_working_memory,digit letter,9,8D6G1,True
34,S103,verbal_working_memory,digit letter,10,K2C7S,True
35,S103,verbal_working_memory,digit letter,11,5P3Y9,True
36,S103,verbal_working_memory,digit letter,12,M4E7Q2,False
37,S103,verbal_working_memory,digit letter,13,W8H5F3,False
38,S103,verbal_working_memory,digit letter,14,6G9A2S,False
