proband_id,test_name,condition,blockn,trialn,n,positions,symbols,correct,pcorrect,rt,responses
sam,corsi_ext,reverse_b,0,1,8,"[(14, -18), (-206, 78), (-31, -135), (-190, 155), (236, 13), (105, -222), (277, -250), (126, -315), (62, 250), (57, -109), (30, 122), (339, -45), (-59, -41), (196, 286), (-44, 291), (-311, -339)]",cccccccc,0,0.0,6188,"[(7, 1047, 'c'), (6, 260, 'c'), (5, 488, 'c'), (4, 829, 'c'), (3, 948, 'c'), (15, 1958, 'c')]"
sam,corsi_ext,reverse_b,0,2,8,"[(-252, -106), (-242, 66), (181, 130), (-302, 317), (290, -294), (-250, -12), (54, -138), (254, -16), (44, 176), (-72, 282), (-257, -269), (270, -127), (-98, -270), (-336, 2), (-187, -326), (240, 271)]",cccccccc,0,0.0,2536,"[(7, 1222, 'c'), (6, 375, 'c'), (4, 671, 'c')]"
sam,corsi_ext,reverse_b,0,3,8,"[(146, -185), (-153, -148), (195, 76), (-346, -137), (61, -183), (-350, 122), (26, -270), (-295, -341), (24, -75), (172, -103), (-228, 159), (233, -259), (342, -71), (-135, 134), (163, 0), (287, 82)]",cccccccc,0,0.0,5914,"[(7, 845, 'c'), (6, 525, 'c'), (5, 841, 'c'), (4, 2019, 'c'), (0, 1160, 'c')]"
sam,corsi_ext,reverse_b,0,4,8,"[(-321, 240), (-217, 305), (-268, 1), (-117, -302), (-266, -203), (-306, 78), (136, 33), (-303, -318), (-282, -116), (-76, 223), (-213, 131), (18, 149), (216, 75), (299, 241), (-341, 334), (45, 267)]",cccccccc,0,0.0,3735,"[(7, 1848, 'c'), (6, 504, 'c'), (5, 480, 'c'), (3, 509, 'c')]"
sam,corsi_ext,reverse_b,0,5,8,"[(157, 80), (286, 44), (-51, 337), (-228, -301), (158, -340), (-144, -156), (-283, 169), (-100, -69), (8, -232), (298, 265), (-219, -190), (-146, -240), (-70, -163), (-239, 22), (-134, 51), (186, 220)]",cccccccc,0,0.0,5684,"[(7, 1713, 'c'), (6, 632, 'c'), (5, 547, 'c'), (4, 1343, 'c'), (1, 935, 'c')]"
sam,corsi_ext,reverse_b,0,6,8,"[(-108, -125), (-246, -222), (-63, 212), (-217, 9), (-165, 110), (41, -222), (155, 319), (-192, -133), (332, 23), (32, 288), (51, 112), (-287, 118), (19, -55), (212, 79), (195, -245), (-309, 343)]",cccccccc,0,0.0,4856,"[(7, 842, 'c'), (6, 645, 'c'), (5, 646, 'c'), (4, 549, 'c'), (1, 1654, 'c')]"
sam,corsi_ext,reverse_b,0,7,8,"[(80, 170), (279, -241), (280, 135), (-184, 26), (-301, -107), (-128, 242), (47, -245), (-88, -63), (-161, -320), (26, 31), (271, 50), (-323, 59), (-32, 301), (0, 122), (-236, -339), (-238, 207)]",cccccccc,0,0.0,3101,"[(7, 1955, 'c'), (6, 346, 'c'), (0, 536, 'c')]"
sam,corsi_ext,reverse_b,0,8,8,"[(168, 278), (243, 122), (212, -127), (-264, -223), (56, 8), (-244, 50), (-260, -327), (134, -330), (-64, 319), (-301, -120), (94, 348), (294, -152), (255, 335), (22, -148), (-71, -341), (172, 118)]",cccccccc,0,0.0,4461,"[(7, 1750, 'c'), (6, 340, 'c'), (5, 824, 'c'), (0, 1153, 'c')]"
sam,corsi_ext,reverse_b,0,9,8,"[(286, -97), (197, -108), (-209, -252), (305, -330), (175, 322), (64, 229), (-90, -223), (266, 237), (-332, 208), (37, -291), (13, -192), (33, -40), (-149, -1), (-127, 187), (-304, 47), (-7, 109)]",cccccccc,0,0.0,5241,"[(7, 1706, 'c'), (6, 496, 'c'), (5, 580, 'c'), (1, 2068, 'c')]"
sam,corsi_ext,reverse_b,0,0,9,"[(194, 5), (-17, -217), (-99, -83), (-312, -21), (231, -340), (89, -52), (268, 99), (293, -167), (-229, -19), (-98, 33), (346, -95), (230, 318), (-86, 220), (35, 338), (138, 245), (105, 131), (-192, 78), (118, 332)]",ccccccccc,0,0.0,5573,"[(8, 1328, 'c'), (7, 727, 'c'), (6, 438, 'c'), (5, 498, 'c'), (4, 867, 'c'), (16, 1066, 'c')]"
sam,corsi_ext,reverse_b,0,1,9,"[(-259, 151), (-345, 163), (199, 325), (-345, -151), (319, -142), (231, -201), (210, 9), (-303, -19), (-26, -160), (-12, 10), (-228, -307), (61, -104), (-7, -236), (87, 101), (-348, 316), (-260, -206), (-233, 234), (-140, -196)]",ccccccccc,0,0.0,3042,"[(8, 1397, 'c'), (7, 530, 'c'), (5, 849, 'c')]"
sam,corsi_ext,reverse_b,0,2,9,"[(-42, -170), (80, 150), (-144, -332), (-336, -26), (-215, 50), (-94, -248), (-227, 256), (-167, -20), (130, -332), (-340, 245), (-27, 158), (279, 215), (-70, 46), (165, 169), (33, 341), (33, -164), (-333, -203), (296, -287)]",ccccccccc,0,0.0,3243,"[(8, 1914, 'c'), (6, 1199, 'c')]"
sam,corsi_ext,reverse_b,0,3,9,"[(1, 22), (-335, 328), (234, 44), (-54, -164), (74, 50), (19, 325), (139, -78), (337, 327), (330, -293), (-86, -47), (38, 184), (46, -331), (-151, 310), (116, -170), (141, -329), (-144, 56), (19, 255), (-185, 175)]",ccccccccc,0,0.0,3636,"[(8, 1780, 'c'), (7, 710, 'c'), (9, 881, 'c')]"
sam,corsi_ext,reverse_b,0,4,9,"[(-227, 81), (-340, 277), (287, 191), (-350, 167), (78, -9), (-85, 126), (-235, -215), (279, -85), (-197, -342), (-161, -10), (-123, -109), (116, 249), (-260, 292), (-170, 190), (161, 322), (-40, -156), (-35, 273), (144, 107)]",ccccccccc,0,0.0,3259,"[(8, 911, 'c'), (7, 499, 'c'), (6, 532, 'c'), (1, 928, 'c')]"
sam,corsi_ext,reverse_b,0,5,9,"[(-87, -308), (-90, -198), (-187, 5), (53, 84), (38, 326), (110, -329), (222, 218), (-287, 295), (348, 90), (-310, -76), (31, -250), (181, -58), (125, -248), (250, 146), (-65, 300), (279, 316), (-343, 77), (217, 29)]",ccccccccc,0,0.0,4204,"[(8, 1997, 'c'), (7, 926, 'c'), (0, 1021, 'c')]"
sam,corsi_ext,reverse_b,0,6,9,"[(-180, 82), (107, 64), (99, -310), (-227, -167), (-138, 329), (93, 215), (76, -119), (30, 129), (-95, 19), (-328, 189), (-21, -175), (112, -207), (-257, -40), (-213, -283), (81, 305), (285, 215), (250, -131), (-175, 156)]",ccccccccc,0,0.0,3875,"[(8, 1910, 'c'), (7, 345, 'c'), (6, 453, 'c'), (3, 777, 'c')]"
sam,corsi_ext,reverse_b,0,7,9,"[(297, 23), (109, -346), (304, 159), (16, 32), (274, 330), (134, -155), (216, 106), (217, 217), (17, -336), (35, -152), (-93, 196), (104, 225), (-262, -125), (11, 201), (-241, -252), (-19, 309), (205, -143), (-139, -92)]",ccccccccc,0,0.0,3252,"[(8, 1658, 'c'), (7, 677, 'c'), (6, 237, 'c'), (0, 282, 'c')]"
sam,corsi_ext,reverse_b,0,8,9,"[(225, 2), (-152, -154), (-43, 274), (51, 349), (-228, 256), (70, -258), (310, 29), (296, -117), (183, 191), (144, 51), (276, 115), (-301, -176), (-325, -9), (-157, 172), (196, 304), (-188, 91), (187, -209), (-39, 182)]",ccccccccc,0,0.0,4667,"[(8, 949, 'c'), (7, 499, 'c'), (6, 456, 'c'), (5, 419, 'c'), (4, 1087, 'c'), (1, 602, 'c')]"
sam,corsi_ext,reverse_b,0,9,9,"[(247, -125), (-151, -56), (-1, 70), (43, -122), (-221, 154), (-274, -283), (-133, -207), (148, -290), (-190, -296), (318, 139), (322, -42), (-208, 61), (-34, -177), (348, 267), (164, -148), (-273, 329), (63, -27), (-265, -203)]",ccccccccc,0,0.0,2937,"[(8, 1573, 'c'), (7, 526, 'c'), (5, 575, 'c')]"
sam,corsi_ext,sequence_b,0,0,2,"[(262, -193), (246, 325), (227, -279), (333, 31)]",cx,1,0.5,1670,"[(0, 890, 'c'), (1, 512, 'c')]"
sam,corsi_ext,sequence_b,0,1,2,"[(-203, 169), (56, 23), (-58, -318), (143, -70)]",xc,1,0.5,1464,"[(1, 762, 'c'), (0, 443, 'c')]"
sam,corsi_ext,sequence_b,0,2,2,"[(-89, -41), (-203, -80), (-12, -57), (131, 22)]",cx,1,0.5,2149,"[(0, 1255, 'c'), (1, 377, 'c')]"
sam,corsi_ext,sequence_b,0,3,2,"[(-73, 337), (-113, -189), (-74, 231), (252, 84)]",xc,1,0.5,1760,"[(1, 714, 'c'), (0, 784, 'c')]"
sam,corsi_ext,sequence_b,0,4,2,"[(220, 238), (-58, -302), (-271, 46), (-196, -42)]",xc,1,0.5,1740,"[(1, 959, 'c'), (0, 520, 'c')]"
sam,corsi_ext,sequence_b,0,5,2,"[(-10, -68), (116, 342), (309, -234), (-189, 23)]",xc,1,0.5,2552,"[(1, 1730, 'c'), (0, 562, 'c')]"
sam,corsi_ext,sequence_b,0,6,2,"[(-299, -292), (-296, 244), (-147, 152), (-301, -55)]",cx,1,0.5,2676,"[(0, 1724, 'c'), (1, 689, 'c')]"
sam,corsi_ext,sequence_b,0,7,2,"[(91, 147), (74, -10), (-80, 178), (296, 67)]",cx,1,0.5,1396,"[(0, 887, 'c'), (1, 251, 'c')]"
sam,corsi_ext,sequence_b,0,8,2,"[(-262, -156), (-308, 81), (-347, 184), (-67, -228)]",xc,1,0.5,2095,"[(1, 1300, 'c'), (0, 534, 'c')]"
sam,corsi_ext,sequence_b,0,9,2,"[(329, 119), (247, -110), (-264, 102), (-180, 186)]",xc,1,0.5,2634,"[(1, 1657, 'c'), (0, 716, 'c')]"
sam,corsi_ext,sequence_b,0,0,3,"[(70, 118), (-56, 175), (313, -154), (-283, -33), (-172, -38), (13, 283)]",xcx,1,0.333333333333,2367,"[(1, 1100, 'c'), (0, 421, 'c'), (2, 453, 'c')]"
sam,corsi_ext,sequence_b,0,1,3,"[(-188, -13), (-294, -194), (139, -222), (-78, 338), (87, -129), (-144, -231)]",xcc,1,0.333333333333,5765,"[(1, 4201, 'c'), (2, 506, 'c'), (0, 668, 'c')]"
sam,corsi_ext,sequence_b,0,2,3,"[(203, -59), (-43, -69), (107, -114), (232, -191), (48, -302), (-306, 330)]",cxx,1,0.333333333333,2559,"[(0, 1414, 'c'), (1, 516, 'c'), (2, 237, 'c')]"
sam,corsi_ext,sequence_b,0,3,3,"[(311, 106), (-221, 145), (291, -234), (-285, 69), (-278, -21), (74, -330)]",cxc,0,0.0,2800,"[(0, 1795, 'c'), (1, 875, 'c')]"
sam,corsi_ext,sequence_b,0,4,3,"[(218, 105), (-116, 191), (36, 30), (52, 347), (68, 239), (-146, -258)]",cxx,1,0.333333333333,1909,"[(0, 850, 'c'), (1, 432, 'c'), (2, 235, 'c')]"
sam,corsi_ext,sequence_b,0,5,3,"[(108, 52), (62, 184), (-28, 261), (-283, -250), (136, 179), (67, 254)]",cxc,1,0.333333333333,2817,"[(0, 1428, 'c'), (2, 773, 'c'), (1, 224, 'c')]"
sam,corsi_ext,sequence_b,0,6,3,"[(-78, -101), (5, -316), (255, 246), (-327, 8), (-71, -197), (28, 124)]",xcc,1,0.333333333333,2689,"[(1, 1083, 'c'), (2, 644, 'c'), (0, 568, 'c')]"
sam,corsi_ext,sequence_b,0,7,3,"[(-21, 330), (-156, 4), (-346, 306), (139, 229), (-253, -267), (249, -338)]",cxx,1,0.333333333333,2601,"[(0, 1031, 'c'), (1, 327, 'c'), (2, 848, 'c')]"
sam,corsi_ext,sequence_b,0,8,3,"[(194, 33), (-182, -109), (320, -194), (-226, 331), (-164, -347), (288, 188)]",cxx,1,0.333333333333,3384,"[(0, 1642, 'c'), (1, 433, 'c'), (2, 356, 'c')]"
sam,corsi_ext,sequence_b,0,9,3,"[(330, -52), (343, 70), (-350, 147), (-46, -263), (235, 92), (-140, -4)]",cxc,1,0.333333333333,2769,"[(0, 1169, 'c'), (2, 551, 'c'), (1, 656, 'c')]"
sam,corsi_ext,sequence_b,0,0,4,"[(133, -67), (63, 301), (324, -33), (-201, 236), (239, -33), (302, -242), (265, -129), (331, 90)]",ccxx,1,0.25,2944,"[(0, 740, 'c'), (1, 561, 'c'), (2, 493, 'c'), (3, 625, 'c')]"
sam,corsi_ext,sequence_b,0,1,4,"[(347, -178), (-82, -29), (203, 197), (283, 168), (150, 318), (-13, 275), (183, 110), (-200, -113)]",ccxx,0,0.0,5329,"[(0, 1757, 'c'), (1, 547, 'c'), (3, 1249, 'c')]"
sam,corsi_ext,sequence_b,0,2,4,"[(-40, -310), (53, 156), (244, 249), (-225, 75), (100, -71), (-95, 150), (5, -239), (319, -344)]",cxxc,1,0.25,3402,"[(0, 685, 'c'), (3, 706, 'c'), (1, 824, 'c'), (2, 670, 'c')]"
sam,corsi_ext,sequence_b,0,3,4,"[(-85, -42), (-300, 180), (218, -340), (-337, -67), (167, 331), (-215, 75), (118, 215), (-98, 118)]",cxxc,1,0.25,2818,"[(0, 581, 'c'), (3, 269, 'c'), (1, 739, 'c'), (2, 709, 'c')]"
sam,corsi_ext,sequence_b,0,4,4,"[(-323, -225), (-192, -307), (284, -331), (-239, 275), (100, -276), (87, 130), (-110, 316), (-215, -158)]",cxxc,1,0.25,3356,"[(0, 875, 'c'), (3, 509, 'c'), (1, 746, 'c'), (2, 707, 'c')]"
sam,corsi_ext,sequence_b,0,5,4,"[(347, 198), (46, 21), (-252, -174), (19, 319), (73, 126), (-148, 314), (33, -253), (-135, -118)]",cxcx,0,0.0,2571,"[(0, 1162, 'c'), (2, 661, 'c'), (7, 483, 'c')]"
sam,corsi_ext,sequence_b,0,6,4,"[(-63, 165), (-72, -246), (156, 187), (174, 296), (112, 109), (291, -306), (54, 228), (-27, 346)]",xcxc,1,0.25,3853,"[(1, 919, 'c'), (3, 649, 'c'), (0, 703, 'c'), (2, 315, 'c')]"
sam,corsi_ext,sequence_b,0,7,4,"[(280, 189), (-20, -240), (-225, -65), (-25, -87), (-210, 54), (-63, -167), (73, 37), (-336, 239)]",ccxx,1,0.25,3728,"[(0, 1172, 'c'), (1, 862, 'c'), (2, 638, 'c'), (3, 530, 'c')]"
sam,corsi_ext,sequence_b,0,8,4,"[(-85, 204), (-344, -130), (29, -181), (-280, 298), (-271, -298), (-245, 36), (49, 120), (313, -92)]",ccxx,1,0.25,3309,"[(0, 847, 'c'), (1, 649, 'c'), (2, 610, 'c'), (3, 679, 'c')]"
sam,corsi_ext,sequence_b,0,9,4,"[(306, -117), (163, -58), (154, -276), (107, -159), (129, 64), (14, -178), (6, 328), (-68, 125)]",ccxx,1,0.25,2415,"[(0, 616, 'c'), (1, 304, 'c'), (2, 572, 'c'), (3, 398, 'c')]"
sam,corsi_ext,sequence_b,0,0,5,"[(49, 49), (282, 110), (245, -51), (83, 293), (103, 165), (-130, 15), (-329, 178), (-103, -174), (-298, -38), (-162, 341)]",xccxx,1,0.2,3355,"[(1, 818, 'c'), (2, 342, 'c'), (0, 740, 'c'), (3, 495, 'c'), (4, 305, 'c')]"
sam,corsi_ext,sequence_b,0,1,5,"[(340, -131), (88, 105), (119, 324), (-258, -51), (326, -310), (-182, -277), (-43, 154), (-299, 81), (-170, -143), (30, -127)]",cxcxc,0,0.0,1589,"[(4, 1588, 'c')]"
sam,corsi_ext,sequence_b,0,2,5,"[(98, -290), (105, 143), (-226, 64), (290, 199), (-42, -77), (13, 121), (-173, 253), (-127, -91), (293, 276), (300, -265)]",ccxxc,0,0.0,4168,"[(0, 1026, 'c'), (1, 1025, 'c'), (2, 1858, 'c')]"
sam,corsi_ext,sequence_b,0,3,5,"[(108, 219), (-165, 286), (-196, 145), (-106, -54), (-305, -149), (264, 289), (115, -279), (32, -190), (-336, -331), (-257, -236)]",xxccx,1,0.2,4073,"[(2, 829, 'c'), (3, 464, 'c'), (0, 832, 'c'), (1, 387, 'c'), (4, 588, 'c')]"
sam,corsi_ext,sequence_b,0,4,5,"[(-196, 237), (-328, 253), (-115, -313), (-342, -341), (-323, -225), (35, 341), (231, -39), (-173, 57), (281, 100), (163, 285)]",xccxc,0,0.0,1720,"[(1, 1051, 'c'), (7, 536, 'c')]"
sam,corsi_ext,sequence_b,0,5,5,"[(178, -344), (172, 254), (-77, -44), (51, 87), (-225, 117), (348, -151), (65, 282), (-286, -312), (-169, -290), (-228, 299)]",cxcxc,1,0.2,3917,"[(0, 831, 'c'), (2, 517, 'c'), (4, 442, 'c'), (1, 956, 'c'), (3, 518, 'c')]"
sam,corsi_ext,sequence_b,0,6,5,"[(169, 105), (280, -12), (-121, 271), (316, 203), (255, -295), (-236, -340), (182, -224), (-331, 181), (112, 195), (-5, -206)]",cxxcx,0,0.0,3885,"[(0, 1183, 'c'), (3, 807, 'c'), (2, 1113, 'c')]"
sam,corsi_ext,sequence_b,0,7,5,"[(331, 269), (-203, -313), (192, -96), (-257, 150), (-232, -173), (-1, 81), (260, -219), (-270, 39), (122, 324), (189, -215)]",xxccx,1,0.2,5756,"[(2, 1122, 'c'), (3, 611, 'c'), (0, 2314, 'c'), (1, 721, 'c'), (4, 338, 'c')]"
sam,corsi_ext,sequence_b,0,8,5,"[(338, 245), (-88, -26), (-152, -144), (191, -211), (-246, -83), (14, -88), (208, 55), (-225, 1), (155, -36), (58, 12)]",cxxcc,0,0.0,4751,"[(0, 1023, 'c'), (3, 837, 'c'), (4, 982, 'c'), (9, 1516, 'c')]"
sam,corsi_ext,sequence_b,0,9,5,"[(133, -136), (36, -32), (54, 113), (345, -111), (-87, -83), (103, -350), (346, 17), (230, -294), (234, -26), (130, 166)]",cxcxx,0,0.0,4598,"[(0, 1006, 'c'), (2, 438, 'c'), (7, 2889, 'c')]"
sam,corsi_ext,sequence_b,0,0,6,"[(-273, -12), (-233, -347), (-167, 325), (-171, 211), (257, -196), (161, -220), (-246, -257), (-78, 236), (-269, 297), (-331, 100), (125, 56), (114, -70)]",xcxxcc,0,0.0,4940,"[(1, 1312, 'c'), (4, 592, 'c'), (5, 348, 'c'), (0, 810, 'c'), (8, 1355, 'c')]"
sam,corsi_ext,sequence_b,0,1,6,"[(-139, 25), (251, 299), (-7, 33), (343, -285), (213, -32), (-33, -58), (275, -192), (319, -23), (228, 199), (82, 112), (-54, 118), (339, 308)]",cxxccx,0,0.0,2774,"[(0, 524, 'c'), (4, 1035, 'c')]"
sam,corsi_ext,sequence_b,0,2,6,"[(200, 219), (320, 16), (165, 297), (-226, 238), (-211, -125), (-324, 234), (-49, -321), (-256, -319), (-177, 117), (-3, 139), (260, 342), (167, -127)]",cxccxx,0,0.0,2168,"[(0, 1200, 'c'), (3, 837, 'c')]"
sam,corsi_ext,sequence_b,0,3,6,"[(-52, -322), (-113, -53), (124, 200), (212, -178), (-145, 17), (-240, -38), (258, 323), (-171, -325), (214, 29), (53, 23), (17, 296), (26, -323)]",cxcxxc,0,0.0,2785,"[(0, 594, 'c'), (2, 634, 'c'), (5, 659, 'c'), (4, 506, 'c')]"
sam,corsi_ext,sequence_b,0,4,6,"[(15, 83), (-137, -192), (328, -337), (-75, 341), (300, 70), (254, 145), (-275, 228), (43, -311), (164, -15), (88, -192), (103, 334), (-283, -328)]",xccxxc,1,0.166666666667,6207,"[(1, 1010, 'c'), (2, 645, 'c'), (5, 712, 'c'), (0, 884, 'c'), (3, 1314, 'c'), (4, 861, 'c')]"
sam,corsi_ext,sequence_b,0,5,6,"[(104, 21), (-71, -4), (-126, 113), (20, -204), (24, 280), (175, -216), (212, -63), (-350, -149), (328, 51), (-160, -226), (-27, -349), (33, 207)]",xccxcx,1,0.166666666667,4963,"[(1, 800, 'c'), (2, 407, 'c'), (4, 353, 'c'), (0, 597, 'c'), (3, 679, 'c'), (5, 1346, 'c')]"
sam,corsi_ext,sequence_b,0,6,6,"[(-319, 91), (312, 331), (-95, -265), (347, 14), (-267, -259), (319, -253), (68, -273), (-216, -178), (33, 340), (-214, 164), (-265, 11), (-72, -128)]",xccxcx,0,0.0,3441,"[(1, 1250, 'c'), (2, 602, 'c'), (4, 297, 'c'), (9, 902, 'c')]"
sam,corsi_ext,sequence_b,0,7,6,"[(247, 266), (-69, 105), (154, 330), (-11, 21), (-71, 333), (-301, 178), (-240, 300), (-16, -326), (275, -23), (-57, -168), (-193, -69), (70, -56)]",xxcccx,0,0.0,5825,"[(2, 1063, 'c'), (3, 1932, 'c'), (4, 629, 'c'), (0, 822, 'c'), (5, 858, 'c')]"
sam,corsi_ext,sequence_b,0,8,6,"[(-199, -114), (-113, -124), (327, 235), (33, -106), (-227, 23), (171, -197), (-231, 339), (-270, -306), (289, 308), (128, 305), (-112, 288), (308, 68)]",cxcxcx,0,0.0,693,"[(1, 692, 'c')]"
sam,corsi_ext,sequence_b,0,9,6,"[(-332, -297), (288, 191), (-60, 24), (295, 297), (-186, 195), (197, 11), (-120, 331), (28, 232), (-280, 211), (-206, 23), (-308, 317), (265, -189)]",xxxccc,0,0.0,3375,"[(3, 1017, 'c'), (4, 950, 'c'), (5, 453, 'c'), (1, 561, 'c')]"
sam,corsi_ext,sequence_b,0,0,7,"[(-345, 81), (242, 226), (13, -11), (-148, -283), (336, -177), (-336, -186), (232, 82), (209, -265), (243, -15), (56, -269), (-30, 144), (54, 343), (186, -174), (90, 257)]",cxccxxc,0,0.0,4722,"[(0, 1257, 'c'), (2, 463, 'c'), (3, 520, 'c'), (6, 599, 'c'), (1, 525, 'c'), (5, 699, 'c')]"
sam,corsi_ext,sequence_b,0,1,7,"[(-84, -102), (24, 330), (44, 87), (-53, 71), (40, -59), (-329, 167), (-87, -244), (235, 333), (241, 151), (-307, 93), (-271, 322), (-246, 233), (-158, 228), (-160, -341)]",xxxcccc,0,0.0,4566,"[(3, 1275, 'c'), (4, 472, 'c'), (5, 777, 'c'), (6, 618, 'c'), (1, 903, 'c')]"
sam,corsi_ext,sequence_b,0,2,7,"[(-159, -308), (136, 333), (-185, -63), (258, -127), (-13, -327), (-113, 59), (84, 118), (-240, 338), (218, 287), (-11, 187), (-72, -15), (181, -49), (256, -277), (-296, 183)]",cxxccxc,0,0.0,5063,"[(0, 1769, 'c'), (3, 516, 'c'), (4, 513, 'c'), (6, 716, 'c'), (10, 1030, 'c')]"
sam,corsi_ext,sequence_b,0,3,7,"[(298, -123), (-341, -92), (-329, -304), (-42, -153), (-32, 230), (-105, -224), (-345, 90), (243, -312), (-171, 21), (252, 334), (-256, -308), (-134, 184), (234, -10), (225, 80)]",xcccxxc,0,0.0,5186,"[(1, 1122, 'c'), (2, 388, 'c'), (3, 526, 'c'), (6, 708, 'c'), (0, 772, 'c'), (5, 1013, 'c')]"
sam,corsi_ext,sequence_b,0,4,7,"[(-296, 156), (185, 98), (-206, -156), (113, 337), (243, 204), (-112, 59), (-68, 301), (318, -334), (135, -126), (-80, 167), (304, -153), (104, 224), (323, 138), (-303, -206)]",cxxxccc,0,0.0,4391,"[(0, 1904, 'c'), (4, 513, 'c'), (5, 517, 'c'), (6, 365, 'c'), (2, 566, 'c')]"
sam,corsi_ext,sequence_b,0,5,7,"[(78, 21), (179, -22), (78, -137), (-223, 71), (-348, 8), (288, -26), (339, -339), (119, 153), (-36, 119), (73, 233), (-272, -29), (-144, -297), (-308, -341), (-90, -83)]",xxcccxx,0,0.0,4638,"[(2, 1137, 'c'), (3, 865, 'c'), (4, 1340, 'c'), (13, 906, 'c')]"
sam,corsi_ext,sequence_b,0,6,7,"[(-270, -18), (-8, 136), (-140, -81), (-83, 145), (88, 111), (102, 221), (-152, 18), (241, -17), (-189, 104), (308, 226), (159, 316), (-131, -164), (-327, 227), (129, -81)]",cxcxcxx,0,0.0,2518,"[(0, 1154, 'c'), (2, 315, 'c'), (3, 790, 'c')]"
sam,corsi_ext,sequence_b,0,7,7,"[(-341, 327), (34, -256), (-30, 161), (-139, -80), (142, -269), (204, -57), (-72, -214), (-58, 298), (-241, -115), (-306, 200), (112, 288), (209, 52), (-151, 58), (102, -138)]",ccxcxxx,0,0.0,3827,"[(0, 1147, 'c'), (1, 658, 'c'), (3, 436, 'c'), (2, 592, 'c'), (6, 477, 'c')]"
sam,corsi_ext,sequence_b,0,8,7,"[(69, -212), (-311, -317), (-11, 119), (-284, -206), (85, 209), (-89, 314), (-279, -61), (-47, 26), (-102, 106), (-302, 47), (302, 84), (195, -212), (272, -121), (-315, 217)]",ccxcxxx,0,0.0,3074,"[(3, 3074, 'c')]"
sam,corsi_ext,sequence_b,0,9,7,"[(290, 89), (320, -179), (-248, -214), (-309, -328), (277, -100), (-5, 9), (-176, -248), (-220, 13), (-52, -178), (-25, -277), (-209, -334), (-94, 215), (-306, 206), (-220, 291)]",xxcccxx,0,0.0,4228,"[(2, 1875, 'c'), (3, 496, 'c'), (4, 724, 'c'), (5, 744, 'c')]"
sam,corsi_ext,sequence_b,0,0,8,"[(273, -345), (-190, -30), (246, 286), (128, -107), (-333, -100), (349, -114), (-331, -233), (-86, -79), (-98, -307), (-62, 271), (235, 93), (-34, 186), (23, 21), (-200, 160), (-148, -154), (-12, -55)]",cxxxccxc,0,0.0,2355,"[(0, 989, 'c'), (4, 699, 'c'), (7, 402, 'c')]"
sam,corsi_ext,sequence_b,0,1,8,"[(-281, -283), (76, 188), (234, -310), (204, 11), (315, -337), (-166, 146), (-33, 317), (-42, -73), (-193, 261), (-108, -210), (-59, 32), (159, 121), (321, 334), (251, 270), (-291, 268), (-155, -115)]",xxccccxx,0,0.0,4307,"[(2, 879, 'c'), (3, 482, 'c'), (4, 516, 'c'), (5, 550, 'c'), (1, 1356, 'c')]"
sam,corsi_ext,sequence_b,0,2,8,"[(-344, -244), (341, -233), (249, 120), (-221, 276), (139, -311), (-187, -240), (-346, 128), (-141, 177), (-90, -222), (145, -112), (-77, -112), (-333, -84), (267, -78), (-137, 296), (337, -140), (219, 337)]",xcccxcxx,0,0.0,6003,"[(1, 2144, 'c'), (2, 417, 'c'), (3, 639, 'c'), (5, 655, 'c'), (7, 1625, 'c')]"
sam,corsi_ext,sequence_b,0,3,8,"[(47, 96), (-5, -308), (170, -23), (-299, 235), (-343, 34), (180, 228), (10, 290), (297, 334), (-167, 54), (327, -188), (290, 207), (-149, -159), (321, -70), (-37, 117), (-216, -276), (-41, -209)]",xcxxccxc,0,0.0,5405,"[(1, 2447, 'c'), (4, 1927, 'c'), (7, 773, 'c')]"
sam,corsi_ext,sequence_b,0,4,8,"[(206, 283), (40, -207), (-345, 228), (-254, -260), (-80, 349), (-2, 129), (180, -153), (346, 309), (31, 335), (265, -336), (298, -137), (123, 99), (80, -101), (-285, -31), (-77, 184), (-142, -245)]",cxcxcxxc,0,0.0,1796,"[(1, 1795, 'c')]"
sam,corsi_ext,sequence_b,0,5,8,"[(-240, 167), (243, -61), (303, 169), (153, 280), (241, -311), (-347, 15), (263, 311), (328, -313), (-240, 78), (-81, 34), (-341, -315), (157, -52), (-25, 227), (66, -48), (270, 239), (-161, -80)]",ccxxcxxc,0,0.0,7241,"[(0, 655, 'c'), (1, 780, 'c'), (4, 636, 'c'), (7, 489, 'c'), (14, 2961, 'c')]"
sam,corsi_ext,sequence_b,0,6,8,"[(-10, 10), (259, -198), (89, 31), (-195, 227), (157, 209), (-266, -293), (174, -328), (-171, -176), (327, 345), (-158, -320), (176, -184), (-4, -278), (-29, 132), (-326, 166), (322, 50), (334, -331)]",cxcxcxcx,0,0.0,4193,"[(0, 1107, 'c'), (2, 358, 'c'), (4, 473, 'c'), (6, 645, 'c'), (7, 1084, 'c')]"
sam,corsi_ext,sequence_b,0,7,8,"[(-77, 3), (-90, -106), (238, 169), (-190, 249), (170, 271), (-237, 38), (198, -250), (126, 341), (-320, 333), (-327, -46), (-15, 302), (243, -348), (113, -169), (1, -106), (-227, 116), (313, -47)]",cxxxcccx,0,0.0,1222,"[(0, 863, 'c'), (1, 227, 'c')]"
