proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
4410,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2360
4410,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,2050
4410,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2241
4410,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1250
4410,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1980
4410,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,3510
4410,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,910
4410,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,950
4410,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,3570
4410,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1500
4410,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,4681
4410,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1180
4410,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,3850
4410,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2150
4410,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1840
4410,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Afraid,5781
4410,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Sad,7030
4410,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Sad,2710
4410,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Sad,1070
4410,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Angry,2660
4410,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Afraid,2430
4410,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Angry,3440
4411,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,3250
4411,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,8521
4411,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2160
4411,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,3240
4411,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1360
4411,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3980
4411,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1491
4411,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2710
4411,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1020
4411,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,3910
4411,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1240
4411,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1610
4411,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2250
4411,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,6251
4411,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,4120
4411,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2980
4411,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,4450
4411,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,9751
4411,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,5720
4411,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1620
4411,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,3131
4411,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,3340
4411,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2700
4411,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,2710
4411,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Angry,7301
4411,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1300
4411,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,2010
4411,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1521
4411,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,17051
4411,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,4130
4411,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1310
4411,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2180
4411,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,5131
4411,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,6750
4411,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,3110
4411,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,14181
4411,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,2140
4411,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,8851
4411,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1580
4411,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,4190
4412,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1600
4412,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,5911
4412,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1820
4412,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,2140
4412,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1320
4412,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Neutral,2840
4412,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Sad,2970
4412,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1340
4412,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1311
4412,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,1830
4412,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1500
4412,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2770
4412,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2240
4412,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2500
4412,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Neutral,4290
4412,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2851
4412,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1120
4412,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1560
4412,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1510
4412,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Angry,1360
4412,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1720
4412,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1610
4412,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2770
4412,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,2260
4412,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Afraid,2611
4412,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,2100
4412,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,2250
4412,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1580
4412,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Happy,1930
4412,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Neutral,5640
4412,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,4182
4412,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1460
4412,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1970
4412,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,2450
4412,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,3180
4412,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1270
4412,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Angry,3331
4412,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Neutral,3570
4412,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Sad,1960
4412,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,4170
4413,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,8600
4413,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,3121
4413,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,6500
4413,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,5220
4413,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,2810
4413,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,9911
4413,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,3780
4413,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2940
4413,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,2361
4413,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,7160
4413,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,2570
4413,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,3320
4413,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,4311
4413,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,6580
4413,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,5150
4413,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Neutral,4431
4413,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,6910
4413,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,3810
4413,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Happy,2720
4413,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Angry,5351
4413,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1980
4413,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,5810
4413,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2300
4413,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,2110
4413,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,6591
4413,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,3500
4413,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,8200
4413,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,8921
4413,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,8260
4413,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2041
4413,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2050
4413,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2580
4413,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Happy,1350
4413,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,2190
4413,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,4140
4413,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,3831
4413,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,3310
4413,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,5340
4413,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,3850
4413,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Angry,4191
4414,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1890
4414,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,3141
4414,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1730
4414,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,4850
4414,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1480
4414,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1710
4414,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1670
4414,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1960
4414,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Neutral,3741
4414,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2030
4414,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1140
4414,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,3190
4414,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1220
4414,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2200
