proband_id,test_name,condition,phase,trialn,n,positions,symbols,correct,rt,responses,rt_first
4441,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,5109,"[(3, 1290), (4, 540), (1, 1580), (0, 420), (2, 750)]",1290
4441,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,1,7665,"[(5, 1380), (4, 670), (3, 430), (2, 1020), (1, 1310), (0, 430)]",1380
4441,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,0,3154,"[(4, 1050), (0, 830), (3, 390), (8, 460)]",1050
4441,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,0,2732,"[(5, 1350), (7, 1170)]",1350
4441,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,0,7942,"[(6, 1820), (3, 1010), (2, 780), (0, 880), (5, 830), (4, 981), (12, 900)]",1820
4441,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,0,6106,"[(0, 1050), (5, 730), (2, 650), (6, 450), (3, 610), (12, 1110)]",1050
4441,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,0,4486,"[(3, 970), (0, 461), (1, 640), (3, 1990)]",970
4441,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,2975,"[(0, 820), (1, 140)]",820
4441,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,2162,"[(0, 900), (1, 1050)]",900
4441,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,3561,"[(0, 1720), (1, 1630)]",1720
4441,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,3202,"[(0, 1800), (1, 1190)]",1800
4441,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,0,2355,"[(4, 2250)]",2250
4441,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,3909,"[(0, 1350), (1, 970), (2, 370)]",1350
4441,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,3998,"[(0, 1420), (1, 880), (2, 1380)]",1420
4441,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,0,2372,"[(0, 1710), (3, 450)]",1710
4441,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,0,3047,"[(1, 1301)]",1301
4441,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,0,1126,"[(3, 1020)]",1020
4441,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,7085,"[(0, 2111), (1, 890)]",2111
4441,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,1,3624,"[(1, 1130), (0, 480)]",1130
4441,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,5051,"[(1, 690), (2, 640), (0, 700)]",690
4441,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,4842,"[(0, 1171), (2, 360), (1, 290)]",1171
4441,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,2151,"[(0, 830), (1, 1110)]",830
4441,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,1591,"[(0, 780), (1, 600)]",780
4441,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,3312,"[(0, 1740), (1, 400)]",1740
4441,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,2807,"[(1, 1030), (0, 871), (2, 590)]",1030
4441,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,2659,"[(0, 981), (1, 670), (2, 690)]",981
4441,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,4027,"[(0, 1650), (1, 850), (2, 1210)]",1650
4441,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,3684,"[(0, 1200), (3, 700), (1, 510), (2, 850)]",1200
4441,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,1,4695,"[(0, 961), (2, 960), (1, 940), (3, 1410)]",961
4441,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,1,4434,"[(0, 1130), (2, 870), (1, 1060), (3, 951)]",1130
4441,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,0,1941,"[(0, 1370), (4, 360)]",1370
4441,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,0,1256,"[(9, 1150)]",1150
4441,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,0,3329,"[(2, 1320), (3, 1141), (1, 550)]",1320
4443,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,1,3776,"[(0, 810), (1, 950)]",810
4443,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,1972,"[(0, 950), (1, 810)]",950
4443,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,1373,"[(0, 750), (1, 411)]",750
4443,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,1743,"[(1, 610), (0, 330)]",610
4443,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,1,2659,"[(2, 810), (1, 590), (0, 940)]",810
4443,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,2108,"[(2, 831), (1, 450), (0, 510)]",831
4443,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,2809,"[(0, 1150), (2, 480), (1, 430)]",1150
4443,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,3393,"[(2, 990), (0, 550), (3, 900), (1, 530)]",990
4443,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,3274,"[(2, 420), (0, 591), (1, 500), (3, 620)]",420
4443,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,2694,"[(1, 1050), (0, 420), (3, 350), (2, 450)]",1050
4443,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,0,1491,"[(0, 930), (8, 350)]",930
4443,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,1,3049,"[(1, 890), (2, 330), (3, 470), (4, 390), (0, 440)]",890
4443,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,3179,"[(1, 1000), (0, 390), (2, 350), (3, 780), (4, 130)]",1000
4443,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,1,5236,"[(5, 800), (4, 580), (3, 550), (1, 1350), (0, 860), (2, 460)]",800
4443,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,0,7774,"[(0, 680), (3, 500), (4, 640), (9, 4861)]",680
4443,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,0,7485,"[(5, 1450), (3, 590), (2, 341), (1, 420), (0, 2640), (8, 1410)]",1450
4443,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,0,4423,"[(3, 1110), (2, 350), (0, 1850), (13, 691)]",1110
4443,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,0,18702,"[(3, 920), (6, 370), (2, 350), (5, 460), (4, 480), (1, 480), (13, 14901)]",920
4443,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,0,7229,"[(1, 1800), (5, 540), (4, 560), (6, 1640), (9, 1110)]",1800
4443,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,4685,"[(0, 1590), (1, 1080)]",1590
4443,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,2632,"[(0, 1270), (1, 510)]",1270
4443,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,1842,"[(0, 1050), (1, 580)]",1050
4443,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,1543,"[(0, 760), (1, 570)]",760
4443,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,2318,"[(0, 1040), (1, 590), (2, 370)]",1040
4443,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,2638,"[(0, 1120), (1, 650), (2, 550)]",1120
4443,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,2377,"[(0, 960), (1, 580), (2, 520)]",960
4443,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,1,4871,"[(0, 850), (1, 750), (2, 2270), (3, 580)]",850
4443,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,0,4004,"[(0, 980), (1, 490), (2, 670), (6, 1440)]",980
4443,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,3055,"[(0, 1120), (1, 420), (2, 530), (3, 560)]",1120
4443,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,0,3273,"[(0, 850), (1, 491), (2, 600), (4, 910)]",850
4443,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,0,3993,"[(0, 1360), (1, 750), (2, 560), (7, 290)]",1360
4443,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,0,3583,"[(0, 1070), (1, 990), (2, 620), (7, 480)]",1070
4443,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,4615,"[(0, 2160), (1, 440)]",2160
4443,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,0,1857,"[(0, 850)]",850
4443,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,4841,"[(1, 1600), (2, 180), (0, 40)]",1600
4443,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,4491,"[(0, 900), (2, 340), (1, 230)]",900
4443,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,1733,"[(0, 940), (1, 581)]",940
4443,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,1822,"[(0, 940), (1, 670)]",940
4443,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,1714,"[(0, 891), (1, 610)]",891
4443,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,2409,"[(1, 1020), (0, 710), (2, 360)]",1020
4443,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,2277,"[(0, 940), (1, 570), (2, 450)]",940
4443,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,2579,"[(0, 900), (1, 450), (2, 530)]",900
4443,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,0,3832,"[(0, 2280), (2, 1340)]",2280
4443,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,0,1636,"[(1, 1530)]",1530
4443,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,0,5728,"[(0, 900), (2, 3101), (3, 1410)]",900
4444,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,1,4885,"[(1, 1880), (0, 990)]",1880
4444,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,4492,"[(0, 2990), (1, 1290)]",2990
4444,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,2853,"[(0, 1581), (1, 1060)]",1581
4444,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,3232,"[(0, 1800), (1, 1220)]",1800
4444,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,1,4088,"[(2, 1640), (1, 1250), (0, 880)]",1640
4444,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,3708,"[(2, 1490), (1, 1000), (0, 900)]",1490
4444,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,3658,"[(0, 1240), (2, 1460), (1, 640)]",1240
4444,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,4984,"[(2, 1500), (0, 1070), (1, 930), (3, 1060)]",1500
4444,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,3764,"[(2, 1120), (0, 560), (1, 970), (3, 690)]",1120
4444,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,4344,"[(1, 1350), (0, 430), (3, 1090), (2, 1050)]",1350
4444,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,1,5271,"[(4, 1020), (0, 730), (3, 940), (1, 1190), (2, 860)]",1020
4444,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,1,4990,"[(1, 1100), (2, 610), (3, 970), (4, 710), (0, 1070)]",1100
4444,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,4920,"[(3, 1150), (4, 760), (1, 760), (0, 890), (2, 830)]",1150
4444,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,1,5706,"[(5, 950), (4, 530), (3, 650), (1, 630), (0, 1220), (2, 740)]",950
4444,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,0,4326,"[(0, 1070), (3, 790), (4, 660), (9, 1381)]",1070
4444,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,0,5770,"[(5, 1470), (3, 640), (2, 560), (1, 560), (11, 2010)]",1470
4444,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,0,5282,"[(6, 1240), (3, 440), (2, 481), (0, 1070), (13, 1520)]",1240
4444,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,0,9041,"[(3, 590), (6, 1280), (2, 780), (5, 1960), (10, 1380)]",590
4444,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,0,12113,"[(4, 1380), (1, 840), (5, 490), (3, 1240), (0, 640), (6, 760), (12, 6020)]",1380
4444,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,5424,"[(0, 2050), (1, 1360)]",2050
4444,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,4072,"[(0, 1880), (1, 1980)]",1880
4444,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,2623,"[(0, 1680), (1, 730)]",1680
4444,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,2692,"[(0, 1240), (1, 1240)]",1240
4444,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,3318,"[(0, 1230), (1, 1110), (2, 660)]",1230
4444,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,4028,"[(0, 1190), (1, 1440), (2, 1080)]",1190
4444,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,4208,"[(0, 1260), (1, 1330), (2, 1300)]",1260
4444,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,1,4384,"[(0, 1170), (1, 980), (2, 1010), (3, 800)]",1170
4444,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,1,4885,"[(0, 1480), (1, 680), (2, 1071), (3, 1230)]",1480
4444,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,4464,"[(0, 1160), (1, 730), (2, 1050), (3, 1100)]",1160
4444,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,1,7040,"[(0, 1130), (1, 1490), (2, 960), (3, 2200), (4, 730)]",1130
4444,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,0,3758,"[(0, 1060), (1, 970), (7, 1410)]",1060
4444,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,0,2182,"[(0, 510), (8, 820)]",510
4444,corsi,forward,test,12,6,"[(-12, -88), (-121, -220), (246, -157), (164, -286), (-108, 79), (256, 112), (139, 142), (-296, -22), (-4, 15), (189, -79), (-179, -137), (160, 213)]",cccccc,0,5192,"[(0, 1031), (1, 861), (2, 920), (3, 700), (5, 1150)]",1031
4444,corsi,forward,test,13,6,"[(298, 270), (148, 116), (186, -52), (-19, 265), (-215, 5), (254, 145), (56, 17), (-40, -213), (-169, 283), (-76, 45), (-270, -276), (-50, -57)]",cccccc,0,5715,"[(0, 1290), (1, 750), (2, 891), (4, 1820)]",1290
4444,corsi,forward,test,14,6,"[(-69, -90), (198, 198), (-281, -94), (33, 6), (121, 202), (-167, -84), (299, 157), (-92, -210), (129, -175), (248, 28), (-146, 162), (-11, 212)]",cccccc,0,1616,"[(3, 1510)]",1510
4444,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,4044,"[(0, 1550), (1, 480)]",1550
4444,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,1,3374,"[(1, 1320), (0, 40)]",1320
4444,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,4372,"[(1, 1150), (2, 90), (0, 110)]",1150
4444,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,5841,"[(0, 1520), (2, 1220), (1, 80)]",1520
4444,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,2362,"[(0, 1150), (1, 1000)]",1150
4444,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,2383,"[(0, 1390), (1, 781)]",1390
4444,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,2172,"[(0, 1130), (1, 830)]",1130
4444,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,0,2312,"[(1, 1860), (1, 240)]",1860
4444,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,3268,"[(0, 1430), (1, 820), (2, 700)]",1430
4444,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,2788,"[(0, 1160), (1, 630), (2, 680)]",1160
4444,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,4413,"[(0, 1511), (3, 760), (1, 530), (2, 1190)]",1511
4444,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,1,4793,"[(0, 1400), (2, 1030), (1, 1170), (3, 770)]",1400
4444,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,1,6354,"[(0, 610), (2, 1670), (1, 1450), (3, 740)]",610
4444,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,0,1842,"[(0, 1060), (4, 570)]",1060
4444,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,0,2968,"[(0, 1340), (2, 740), (4, 570)]",1340
4444,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,0,2629,"[(2, 990), (3, 800), (1, 521)]",990
