,proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
22,4367,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,4570
23,4367,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,3420
24,4367,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,4381
25,4367,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,3170
26,4367,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,3170
27,4367,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,3900
28,4367,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,4871
29,4367,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2220
30,4367,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2470
31,4367,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2950
32,4367,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2780
33,4367,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Neutral,3430
34,4367,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,2190
35,4367,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,3781
36,4367,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,2610
37,4367,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,5000
38,4367,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,2470
39,4367,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,3951
0,4368,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,5141
1,4368,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,8510
2,4368,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2150
3,4368,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,4211
4,4368,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1840
5,4368,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3881
6,4368,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,2960
7,4368,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2710
8,4368,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Neutral,9471
9,4368,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Sad,3060
10,4368,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,4140
11,4368,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,6041
12,4368,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2610
13,4368,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2940
14,4368,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Neutral,5280
15,4368,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,3970
16,4368,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,410
17,4368,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,3380
18,4368,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Afraid,4790
19,4368,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,6171
20,4368,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2920
21,4368,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Sad,3880
22,4368,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,3210
23,4368,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Afraid,3140
24,4368,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,350
25,4368,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,3610
26,4368,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,430
27,4368,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,2700
28,4368,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,4831
29,4368,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2510
30,4368,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,6930
31,4368,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2800
32,4368,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Afraid,3471
33,4368,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,2930
34,4368,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,6420
35,4368,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,8332
36,4368,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,5240
37,4368,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,7860
38,4368,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,4861
39,4368,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,4860
0,4369,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1910
1,4369,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,2880
2,4369,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1250
3,4369,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,2320
4,4369,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1180
5,4369,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1420
6,4369,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1910
7,4369,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1931
8,4369,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Afraid,3070
9,4369,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2140
10,4369,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1190
11,4369,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,630
12,4369,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1860
13,4369,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,570
14,4369,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Neutral,3261
15,4369,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Neutral,1620
16,4369,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,2850
17,4369,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Angry,840
18,4369,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1100
19,4369,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Sad,480
20,4369,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1430
21,4369,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1320
22,4369,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2550
23,4369,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,1581
24,4369,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1480
25,4369,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1750
26,4369,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,1760
27,4369,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Neutral,2170
28,4369,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,1300
29,4369,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1491
30,4369,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1300
31,4369,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1700
32,4369,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2390
33,4369,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,2240
34,4369,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1640
35,4369,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1880
36,4369,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1320
37,4369,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2220
38,4369,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,350
39,4369,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Neutral,2220
0,4370,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,4391
1,4370,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,6720
2,4370,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2710
3,4370,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,3960
4,4370,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,2271
5,4370,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,6810
6,4370,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1890
7,4370,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Angry,2590
8,4370,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,13911
9,4370,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Neutral,3210
10,4370,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,3280
11,4370,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2661
12,4370,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,7950
13,4370,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2830
14,4370,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,4830
15,4370,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,3251
16,4370,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,3440
17,4370,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,10360
18,4370,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Neutral,5891
19,4370,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,5360
20,4370,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,3460
21,4370,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Neutral,3451
22,4370,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,11920
23,4370,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,4010
24,4370,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Neutral,1571
25,4370,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,3210
26,4370,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,3110
27,4370,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,2770
28,4370,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,15131
29,4370,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2840
30,4370,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1610
31,4370,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1470
32,4370,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,3661
33,4370,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Neutral,4310
34,4370,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1880
35,4370,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,6940
36,4370,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,7811
37,4370,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,13251
38,4370,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1530
39,4370,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,8840
0,4371,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,5390
1,4371,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,6811
2,4371,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2550
3,4371,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,6040
4,4371,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1770
5,4371,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1750
6,4371,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,5071
7,4371,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,4640
8,4371,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Angry,4120
9,4371,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,7661
