,proband_id,test_name,phase,trialn,task,pos,dir,switch,cong,f,ans,rsp,rt
90,4393,switching,predictable,81,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,720
91,4393,switching,predictable,82,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,740
92,4393,switching,predictable,83,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,500
93,4393,switching,predictable,84,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,790
94,4393,switching,predictable,85,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,440
95,4393,switching,predictable,86,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,790
96,4393,switching,predictable,87,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,590
97,4393,switching,predictable,88,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,680
98,4393,switching,predictable,89,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1040
99,4393,switching,predictable,90,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,500
100,4393,switching,predictable,91,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,560
101,4393,switching,predictable,92,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,691
102,4393,switching,predictable,93,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,500
103,4393,switching,predictable,94,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,830
104,4393,switching,predictable,95,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,390
105,4393,switching,predictable,96,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,540
106,4393,switching,predictable,97,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,460
107,4393,switching,predictable,98,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,500
108,4393,switching,predictable,99,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,610
109,4393,switching,predictable,100,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,610
110,4393,switching,random,0,Position,Right,Right,n/a,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,590
111,4393,switching,random,1,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,460
112,4393,switching,random,2,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,370
113,4393,switching,random,3,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,580
114,4393,switching,random,4,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,680
115,4393,switching,random,5,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,431
116,4393,switching,random,6,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,590
117,4393,switching,random,7,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,890
118,4393,switching,random,8,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,570
119,4393,switching,random,9,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,510
120,4393,switching,random,10,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,550
121,4393,switching,random,11,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,600
122,4393,switching,random,12,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1130
123,4393,switching,random,13,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1110
124,4393,switching,random,14,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,790
125,4393,switching,random,15,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,580
126,4393,switching,random,16,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,640
127,4393,switching,random,17,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,540
128,4393,switching,random,18,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1320
129,4393,switching,random,19,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,580
130,4393,switching,random,20,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,510
131,4393,switching,random,21,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,790
132,4393,switching,random,22,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,490
133,4393,switching,random,23,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1110
134,4393,switching,random,24,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1030
135,4393,switching,random,25,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,880
136,4393,switching,random,26,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,490
137,4393,switching,random,27,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,440
138,4393,switching,random,28,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,750
139,4393,switching,random,29,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1410
140,4393,switching,random,30,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,650
141,4393,switching,random,31,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,390
142,4393,switching,random,32,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,550
143,4393,switching,random,33,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,390
144,4393,switching,random,34,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1970
145,4393,switching,random,35,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1360
146,4393,switching,random,36,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,2290
147,4393,switching,random,37,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1110
148,4393,switching,random,38,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,490
149,4393,switching,random,39,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,760
150,4393,switching,random,40,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,870
151,4393,switching,random,41,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,891
152,4393,switching,random,42,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1030
153,4393,switching,random,43,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,760
154,4393,switching,random,44,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,780
155,4393,switching,random,45,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1980
156,4393,switching,random,46,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,760
157,4393,switching,random,47,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,430
158,4393,switching,random,48,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,660
159,4393,switching,random,49,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,340
160,4393,switching,random,50,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,440
161,4393,switching,random,51,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,600
162,4393,switching,random,52,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,540
163,4393,switching,random,53,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,570
164,4393,switching,random,54,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,750
165,4393,switching,random,55,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1100
166,4393,switching,random,56,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,680
167,4393,switching,random,57,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,800
168,4393,switching,random,58,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1070
169,4393,switching,random,59,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,891
170,4393,switching,random,60,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,790
171,4393,switching,random,61,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,950
172,4393,switching,random,62,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,970
173,4393,switching,random,63,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,580
174,4393,switching,random,64,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,950
175,4393,switching,random,65,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,710
176,4393,switching,random,66,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,920
177,4393,switching,random,67,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,400
178,4393,switching,random,68,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,620
179,4393,switching,random,69,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1720
180,4393,switching,random,70,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,430
181,4393,switching,random,71,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,670
182,4393,switching,random,72,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,600
183,4393,switching,random,73,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,680
184,4393,switching,random,74,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,710
185,4393,switching,random,75,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1760
186,4393,switching,random,76,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,840
187,4393,switching,random,77,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,790
188,4393,switching,random,78,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,580
189,4393,switching,random,79,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,540
190,4393,switching,random,80,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,821
191,4393,switching,random,81,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,940
192,4393,switching,random,82,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,600
193,4393,switching,random,83,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,590
194,4393,switching,random,84,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,550
195,4393,switching,random,85,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,900
196,4393,switching,random,86,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,860
197,4393,switching,random,87,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,630
198,4393,switching,random,88,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,490
199,4393,switching,random,89,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,860
200,4393,switching,random,90,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1280
201,4393,switching,random,91,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,650
202,4393,switching,random,92,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,740
203,4393,switching,random,93,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,680
204,4393,switching,random,94,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,800
205,4393,switching,random,95,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,600
206,4393,switching,random,96,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,591
207,4393,switching,random,97,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,640
